order_time,order_id,order_date,allot_time,accept_time,pickup_time,delivered_time,rider_id,first_mile_distance,last_mile_distance,alloted_orders,delivered_orders,cancelled,lifetime_order_count,session_time,cancelled_time,reason_text,total_distance,cancel_after_pickup,to_remove
2021-01-31 14:29:27,379199,2021-01-31,2021-01-31 14:51:24,2021-01-31 14:51:52,2021-01-31 15:04:03,2021-01-31 15:11:59,11320,2.9949,2.97,101.0,0.0,1,321.0,490.7,2021-01-31 15:11:59,Cancel order due to bike issue,5.9649,0,False
2021-01-31 14:29:52,379245,2021-01-31,2021-01-31 14:29:56,2021-01-31 14:30:49,,,4943,0.154142944224,0.16,109.0,0.0,1,227.0,57.61666666666667,2021-01-31 14:34:44,Cancel order due to bike issue,0.314142944224,0,False
2021-01-31 14:31:38,379429,2021-01-31,2021-01-31 14:31:39,2021-01-31 14:31:56,,,8404,1.3672,11.99,95.0,0.0,1,384.0,59.48333333333333,2021-01-31 15:31:59,Cancel order due to bike issue,13.3572,0,False
2021-01-31 14:32:38,379515,2021-01-31,2021-01-31 14:37:14,2021-01-31 14:37:18,2021-01-31 14:50:05,,13325,2.7679,11.93,68.0,0.0,1,217.0,71.45,2021-01-31 15:20:18,Cancel order due to bike issue,14.6979,1,False
2021-01-31 14:32:38,379511,2021-01-31,2021-01-31 14:51:04,2021-01-31 14:51:54,2021-01-31 14:58:34,2021-01-31 15:14:58,9831,0.0795840400189,4.65,165.0,0.0,1,653.0,57.18333333333333,2021-01-31 15:14:58,Cancel order due to bike issue,4.7295840400189,0,False
2021-01-31 14:37:34,379932,2021-01-31,2021-01-31 15:01:41,2021-01-31 15:01:51,2021-01-31 15:17:26,2021-01-31 15:43:02,11040,2.9772,2.98,116.0,0.0,1,1336.0,248.7,2021-01-31 15:43:02,Cancel order due to bike issue,5.9572,0,False
2021-01-31 14:41:27,380303,2021-01-31,2021-01-31 14:49:11,2021-01-31 14:50:40,2021-01-31 15:08:27,2021-01-31 15:34:37,18182,0.9959,3.79,2.0,0.0,1,17.0,249.3,2021-01-31 15:34:37,Cancel order due to bike issue,4.7859,0,False
2021-01-31 14:41:33,380315,2021-01-31,2021-01-31 14:47:36,2021-01-31 14:47:59,2021-01-31 15:17:41,2021-01-31 15:22:01,11157,0.2788,1.46,,0.0,1,51.0,26.816666666666663,2021-01-31 15:22:01,Cancel order due to bike issue,1.7388,0,False
2021-01-31 14:42:42,380435,2021-01-31,2021-01-31 14:42:45,2021-01-31 14:43:19,2021-01-31 15:10:15,,15605,0.4075,4.0,1.0,0.0,1,14.0,5.35,2021-01-31 15:19:53,Cancel order due to bike issue,4.4075,1,False
2021-01-31 14:44:36,380637,2021-01-31,2021-01-31 14:56:38,2021-01-31 14:57:01,2021-01-31 15:06:51,2021-01-31 15:18:56,9001,2.324,1.47,36.0,0.0,1,2547.0,637.8166666666667,2021-01-31 15:18:56,Cancel order due to bike issue,3.794,0,False
2021-01-31 14:46:52,380866,2021-01-31,2021-01-31 15:01:58,2021-01-31 15:02:27,2021-01-31 15:06:51,2021-01-31 15:24:46,1949,0.4103,1.78,75.0,0.0,1,187.0,479.2,2021-01-31 15:24:46,Cancel order due to bike issue,2.1903,0,False
2021-01-31 14:52:20,381365,2021-01-31,2021-01-31 14:52:24,2021-01-31 14:52:38,,,10295,2.738,0.58,,0.0,1,1.0,0.5666666666666667,2021-01-31 15:42:24,Cancel order due to bike issue,3.318,0,False
2021-01-31 14:56:19,381748,2021-01-31,2021-01-31 15:06:47,2021-01-31 15:07:37,2021-01-31 15:15:03,2021-01-31 15:24:03,18312,0.5678,0.02,25.0,0.0,1,142.0,147.28333333333333,2021-01-31 15:24:03,Cancel order due to bike issue,0.5878,0,False
2021-01-31 14:57:18,381839,2021-01-31,2021-01-31 15:32:02,2021-01-31 15:32:15,2021-01-31 15:43:27,2021-01-31 15:49:20,5416,2.5318,1.52,59.0,0.0,1,4236.0,83.35,2021-01-31 15:49:20,Cancel order due to bike issue,4.0518,0,False
2021-01-31 14:58:07,381904,2021-01-31,2021-01-31 15:28:53,2021-01-31 15:29:18,2021-01-31 15:43:02,2021-01-31 16:04:29,17807,1.3463,3.43,85.0,0.0,1,871.0,637.6333333333333,2021-01-31 16:04:29,Cancel order due to bike issue,4.7763,0,False
2021-01-31 14:58:24,381922,2021-01-31,2021-01-31 15:16:37,2021-01-31 15:17:03,2021-01-31 15:28:33,2021-01-31 15:57:13,15413,2.405,4.58,74.0,0.0,1,376.0,88.4,2021-01-31 15:57:13,Cancel order due to bike issue,6.984999999999999,0,False
2021-01-31 15:00:28,382105,2021-01-31,2021-01-31 15:16:11,2021-01-31 15:17:13,2021-01-31 15:20:16,2021-01-31 15:26:41,3386,0.6313,0.88,34.0,0.0,1,550.0,328.4666666666667,2021-01-31 15:26:41,Cancel order due to bike issue,1.5113,0,False
2021-01-31 15:01:16,382177,2021-01-31,2021-01-31 15:25:08,2021-01-31 15:25:52,2021-01-31 15:41:31,2021-01-31 15:59:02,12474,1.0429,4.27,129.0,0.0,1,769.0,81.75,2021-01-31 15:59:02,Cancel order due to bike issue,5.312899999999999,0,False
2021-01-31 15:02:35,382325,2021-01-31,2021-01-31 15:40:14,2021-01-31 15:40:18,2021-01-31 15:54:15,2021-01-31 15:58:13,18328,1.9222,0.27,112.0,0.0,1,528.0,66.36666666666667,2021-01-31 15:58:13,Cancel order due to bike issue,2.1922,0,False
2021-01-31 15:04:30,382515,2021-01-31,2021-01-31 15:07:54,2021-01-31 15:08:01,2021-01-31 15:25:36,2021-01-31 15:30:54,746,1.0093,0.88,257.0,0.0,1,1176.0,360.73333333333335,2021-01-31 15:30:54,Cancel order due to bike issue,1.8893,0,False
2021-01-31 15:05:52,382643,2021-01-31,2021-01-31 15:05:53,2021-01-31 15:06:13,2021-01-31 16:02:44,,3901,0.6115,4.28,116.0,0.0,1,157.0,208.9333333333333,2021-01-31 16:36:17,Cancel order due to bike issue,4.891500000000001,1,False
2021-01-31 15:06:08,382671,2021-01-31,2021-01-31 15:55:54,2021-01-31 15:56:12,2021-01-31 16:10:48,2021-01-31 16:32:00,9626,2.5529,1.7,4.0,0.0,1,888.0,93.7,2021-01-31 16:32:00,Cancel order due to bike issue,4.2529,0,False
2021-01-31 15:07:29,382817,2021-01-31,2021-01-31 15:18:01,2021-01-31 15:19:03,2021-01-31 15:39:23,2021-01-31 15:59:28,18355,0.9935,3.95,100.0,0.0,1,1267.0,92.65,2021-01-31 15:59:28,Cancel order due to bike issue,4.9435,0,False
2021-01-31 15:08:24,382896,2021-01-31,2021-01-31 15:35:34,2021-01-31 15:35:59,2021-01-31 15:40:53,2021-01-31 15:57:56,10258,0.8961,3.11,95.0,0.0,1,209.0,96.96666666666668,2021-01-31 15:57:56,Cancel order due to bike issue,4.0061,0,False
2021-01-31 15:14:05,383437,2021-01-31,2021-01-31 15:14:12,2021-01-31 15:14:56,2021-01-31 15:30:14,,17064,0.9948,7.15,135.0,0.0,1,264.0,88.46666666666667,2021-01-31 15:46:23,Cancel order due to bike issue,8.1448,1,False
2021-01-31 15:17:49,383792,2021-01-31,2021-01-31 15:34:05,2021-01-31 15:35:06,2021-01-31 15:40:13,2021-01-31 15:51:33,3131,0.7217,0.96,60.0,0.0,1,265.0,478.9166666666666,2021-01-31 15:51:33,Cancel order due to bike issue,1.6817,0,False
2021-01-31 15:18:35,383873,2021-01-31,2021-01-31 15:33:44,2021-01-31 15:34:29,2021-01-31 15:36:23,2021-01-31 15:45:09,1927,0.0681288268597,0.93,204.0,0.0,1,875.0,482.75,2021-01-31 15:45:09,Cancel order due to bike issue,0.9981288268597,0,False
2021-01-31 15:21:29,384127,2021-01-31,2021-01-31 15:36:35,2021-01-31 15:36:44,2021-01-31 15:39:00,2021-01-31 16:06:38,4744,0.0108654267642,3.47,156.0,0.0,1,290.0,109.91666666666669,2021-01-31 16:06:38,Cancel order due to bike issue,3.4808654267642,0,False
2021-01-31 15:22:04,384191,2021-01-31,2021-01-31 15:44:42,2021-01-31 15:44:55,2021-01-31 15:47:39,2021-01-31 15:58:44,15323,0.176594608451,1.22,104.0,0.0,1,449.0,445.4333333333333,2021-01-31 15:58:44,Cancel order due to bike issue,1.396594608451,0,False
2021-01-31 15:24:42,384431,2021-01-31,2021-01-31 15:39:45,2021-01-31 15:40:25,2021-01-31 15:52:04,2021-01-31 15:58:59,7340,0.196810764399,1.33,49.0,0.0,1,221.0,41.56666666666667,2021-01-31 15:58:59,Cancel order due to bike issue,1.526810764399,0,False
2021-01-31 15:25:03,384466,2021-01-31,2021-01-31 15:25:05,2021-01-31 15:25:53,,,4398,0.5205,0.0,106.0,0.0,1,1979.0,102.71666666666668,2021-01-31 15:27:55,Cancel order due to bike issue,0.5205,0,False
2021-01-31 15:26:38,384605,2021-01-31,2021-01-31 15:41:43,2021-01-31 15:42:21,2021-01-31 15:54:00,2021-01-31 16:17:23,8125,1.1991,3.13,81.0,0.0,1,546.0,333.21666666666664,2021-01-31 16:17:23,Cancel order due to bike issue,4.3291,0,False
2021-01-31 15:31:29,385095,2021-01-31,2021-01-31 15:31:34,2021-01-31 15:32:34,2021-01-31 16:04:33,,13581,1.1118,5.09,127.0,0.0,1,199.0,118.28333333333332,2021-01-31 16:23:03,Cancel order due to bike issue,6.2018,1,False
2021-01-31 15:32:14,385154,2021-01-31,2021-01-31 15:32:19,2021-01-31 15:32:31,,,9937,1.0414,0.89,237.0,0.0,1,327.0,122.23333333333332,2021-01-31 16:35:09,Cancel order due to bike issue,1.9314,0,False
2021-01-31 15:37:18,385552,2021-01-31,2021-01-31 15:39:00,2021-01-31 15:40:01,2021-01-31 15:51:43,,18554,0.0141841722771,4.77,,0.0,1,5.0,8.4,2021-01-31 15:58:37,Cancel order due to bike issue,4.7841841722771,1,False
2021-01-31 15:37:31,385564,2021-01-31,2021-01-31 16:03:26,2021-01-31 16:03:40,2021-01-31 16:15:12,2021-01-31 16:27:16,8129,2.2813,2.74,286.0,0.0,1,1067.0,127.51666666666668,2021-01-31 16:27:16,Cancel order due to bike issue,5.0213,0,False
2021-01-31 15:38:15,385616,2021-01-31,2021-01-31 15:54:22,2021-01-31 15:55:55,2021-01-31 16:12:14,2021-01-31 16:20:20,9699,1.4142,3.44,55.0,0.0,1,1386.0,339.85,2021-01-31 16:20:20,Cancel order due to bike issue,4.8542,0,False
2021-01-31 15:39:36,385738,2021-01-31,2021-01-31 15:39:37,2021-01-31 15:40:41,2021-01-31 15:55:56,,12638,2.3253,5.62,1.0,0.0,1,6.0,6.8,2021-01-31 16:53:00,Cancel order due to bike issue,7.9453,1,False
2021-01-31 15:43:44,386144,2021-01-31,2021-01-31 15:46:28,2021-01-31 15:46:35,2021-01-31 15:50:54,2021-01-31 16:02:18,6145,1.2704,2.84,132.0,0.0,1,678.0,566.2666666666667,2021-01-31 16:02:18,Cancel order due to bike issue,4.1104,0,False
2021-01-31 15:44:53,386250,2021-01-31,2021-01-31 16:10:36,2021-01-31 16:10:42,2021-01-31 16:17:50,2021-01-31 16:41:49,3815,1.1283,5.37,62.0,0.0,1,214.0,122.8,2021-01-31 16:41:49,Cancel order due to bike issue,6.4983,0,False
2021-01-31 15:47:18,386458,2021-01-31,2021-01-31 16:27:02,2021-01-31 16:28:18,2021-01-31 16:39:47,2021-01-31 16:47:32,1839,1.8098,1.67,236.0,0.0,1,1528.0,387.6,2021-01-31 16:47:32,Cancel order due to bike issue,3.4798,0,False
2021-01-31 15:47:51,386496,2021-01-31,2021-01-31 15:54:53,2021-01-31 15:55:14,2021-01-31 16:02:49,2021-01-31 16:14:32,7767,0.183879060868,4.43,39.0,0.0,1,84.0,99.26666666666668,2021-01-31 16:14:32,Cancel order due to bike issue,4.613879060867999,0,False
2021-01-31 15:47:59,386509,2021-01-31,2021-01-31 16:10:50,2021-01-31 16:11:04,2021-01-31 16:23:11,2021-01-31 16:30:44,916,2.8143,5.38,269.0,0.0,1,1102.0,574.3166666666667,2021-01-31 16:30:44,Cancel order due to bike issue,8.1943,0,False
2021-01-31 15:48:49,386576,2021-01-31,2021-01-31 15:50:10,2021-01-31 15:52:50,2021-01-31 16:01:07,,15988,0.2734,4.18,6.0,0.0,1,78.0,586.4833333333333,2021-01-31 16:39:16,Cancel order due to bike issue,4.453399999999999,1,False
2021-01-31 15:48:59,386593,2021-01-31,2021-01-31 16:05:49,2021-01-31 16:06:21,2021-01-31 16:18:37,2021-01-31 16:27:18,4587,2.4143,2.4,185.0,0.0,1,925.0,133.98333333333332,2021-01-31 16:27:18,Cancel order due to bike issue,4.814299999999999,0,False
2021-01-31 15:51:14,386802,2021-01-31,2021-01-31 15:51:17,2021-01-31 15:51:35,2021-01-31 16:12:05,,18513,1.148,7.26,,0.0,1,43.0,63.2,2021-01-31 16:30:48,Cancel order due to bike issue,8.408,1,False
2021-01-31 15:53:43,387099,2021-01-31,2021-01-31 16:07:28,2021-01-31 16:07:57,2021-01-31 16:14:30,2021-01-31 16:26:29,13493,0.0220750596883,2.38,90.0,0.0,1,114.0,143.71666666666667,2021-01-31 16:26:29,Cancel order due to bike issue,2.4020750596883,0,False
2021-01-31 15:54:24,387182,2021-01-31,2021-01-31 16:12:15,2021-01-31 16:12:51,2021-01-31 16:35:11,2021-01-31 16:47:33,6166,1.6746,2.4,154.0,0.0,1,804.0,131.83333333333334,2021-01-31 16:47:33,Cancel order due to bike issue,4.0746,0,False
2021-01-31 15:56:34,387372,2021-01-31,2021-01-31 16:11:39,2021-01-31 16:12:25,2021-01-31 16:19:57,2021-01-31 16:32:05,11973,1.0639,3.19,105.0,0.0,1,847.0,106.63333333333334,2021-01-31 16:32:05,Cancel order due to bike issue,4.2539,0,False
2021-01-31 15:57:37,387472,2021-01-31,2021-01-31 16:10:16,2021-01-31 16:11:21,2021-01-31 16:19:12,2021-01-31 16:26:15,10603,0.8714,1.82,39.0,0.0,1,638.0,145.2,2021-01-31 16:26:15,Cancel order due to bike issue,2.6914,0,False
2021-01-31 15:58:03,387504,2021-01-31,2021-01-31 16:13:07,2021-01-31 16:14:29,2021-01-31 16:33:42,2021-01-31 16:44:35,5556,0.9476,1.48,62.0,0.0,1,439.0,388.05,2021-01-31 16:44:35,Cancel order due to bike issue,2.4276,0,False
2021-01-31 15:58:42,387561,2021-01-31,2021-01-31 16:13:45,2021-01-31 16:14:42,2021-01-31 16:30:44,2021-01-31 16:46:17,7962,0.7547,4.09,135.0,0.0,1,2827.0,479.06666666666666,2021-01-31 16:46:17,Cancel order due to bike issue,4.8447,0,False
2021-01-31 15:59:38,387630,2021-01-31,2021-01-31 16:14:41,2021-01-31 16:15:48,2021-01-31 16:48:19,2021-01-31 17:07:32,14811,1.6647,4.85,43.0,0.0,1,342.0,149.61666666666667,2021-01-31 17:07:32,Cancel order due to bike issue,6.5147,0,False
2021-01-31 16:00:56,387725,2021-01-31,2021-01-31 16:00:57,,,,14151,1.2396,2.72,,0.0,1,34.0,210.4333333333333,2021-01-31 16:05:57,Cancel order due to bike issue,3.9596,0,False
2021-01-31 16:01:28,387775,2021-01-31,2021-01-31 16:06:51,2021-01-31 16:07:44,2021-01-31 16:14:55,2021-01-31 16:33:34,4766,0.7292,4.22,50.0,0.0,1,128.0,151.46666666666667,2021-01-31 16:33:34,Cancel order due to bike issue,4.949199999999999,0,False
2021-01-31 16:03:27,387989,2021-01-31,2021-01-31 16:24:31,2021-01-31 16:25:09,2021-01-31 16:32:36,2021-01-31 16:39:44,7255,2.6665,1.81,18.0,0.0,1,96.0,147.83333333333334,2021-01-31 16:39:44,Cancel order due to bike issue,4.4765,0,False
2021-01-31 16:04:47,388112,2021-01-31,2021-01-31 17:10:26,2021-01-31 17:11:11,2021-01-31 17:19:57,2021-01-31 17:43:26,1820,1.7798,4.91,53.0,0.0,1,196.0,385.81666666666666,2021-01-31 17:43:26,Cancel order due to bike issue,6.6898,0,False
2021-01-31 16:05:58,388209,2021-01-31,2021-01-31 16:05:59,2021-01-31 16:06:44,2021-01-31 16:18:15,,769,1.148,5.06,,0.0,1,537.0,45.96666666666667,2021-01-31 16:27:59,Cancel order due to bike issue,6.207999999999999,1,False
2021-01-31 16:11:02,388681,2021-01-31,2021-01-31 16:11:04,2021-01-31 16:11:41,2021-01-31 16:31:03,,18135,2.7073,4.31,101.0,0.0,1,343.0,520.6666666666666,2021-01-31 16:47:39,Cancel order due to bike issue,7.0173,1,False
2021-01-31 16:12:37,388830,2021-01-31,2021-01-31 16:27:39,2021-01-31 16:28:03,2021-01-31 16:42:58,2021-01-31 16:55:27,5400,1.0738,4.18,3.0,0.0,1,187.0,253.63333333333333,2021-01-31 16:55:27,Cancel order due to bike issue,5.2538,0,False
2021-01-31 16:12:48,388850,2021-01-31,2021-01-31 16:12:50,2021-01-31 16:12:59,2021-01-31 17:24:49,,18575,1.1071,2.89,20.0,0.0,1,153.0,4.35,2021-01-31 17:49:29,Cancel order due to bike issue,3.9971,1,False
2021-01-31 16:14:24,389023,2021-01-31,2021-01-31 16:14:28,2021-01-31 16:15:23,2021-01-31 16:24:15,,18533,2.6175,0.43,3.0,0.0,1,10.0,174.85,2021-01-31 17:10:08,Cancel order due to bike issue,3.0475000000000003,1,False
2021-01-31 16:14:32,389038,2021-01-31,2021-01-31 16:29:34,2021-01-31 16:30:30,2021-01-31 16:40:48,2021-01-31 16:54:22,6733,0.125207313663,2.93,88.0,0.0,1,880.0,138.58333333333334,2021-01-31 16:54:22,Cancel order due to bike issue,3.055207313663,0,False
2021-01-31 16:15:46,389173,2021-01-31,2021-01-31 16:15:47,2021-01-31 16:16:12,,,3703,0.8998,2.97,127.0,0.0,1,198.0,475.3666666666667,2021-01-31 16:24:29,Cancel order due to bike issue,3.8698,0,False
2021-01-31 16:18:08,389417,2021-01-31,2021-01-31 16:18:10,2021-01-31 16:19:09,2021-01-31 16:37:43,,9015,0.132822522952,4.1,38.0,0.0,1,117.0,577.2666666666667,2021-01-31 17:24:40,Cancel order due to bike issue,4.232822522952,1,False
2021-01-31 16:19:41,389568,2021-01-31,2021-01-31 16:35:18,2021-01-31 16:35:48,2021-01-31 16:52:29,2021-01-31 16:58:10,10310,1.5808,0.39,99.0,0.0,1,1289.0,399.06666666666666,2021-01-31 16:58:10,Cancel order due to bike issue,1.9708,0,False
2021-01-31 16:19:56,389587,2021-01-31,2021-01-31 16:19:58,2021-01-31 16:20:22,2021-01-31 16:23:03,,8053,1.1968,1.44,133.0,0.0,1,696.0,146.56666666666666,2021-01-31 16:40:40,Cancel order due to bike issue,2.6368,1,False
2021-01-31 16:23:18,389887,2021-01-31,2021-01-31 16:38:20,2021-01-31 16:42:26,2021-01-31 16:49:47,2021-01-31 16:57:27,5704,1.1524,1.24,8.0,0.0,1,101.0,413.3,2021-01-31 16:57:27,Cancel order due to bike issue,2.3924000000000003,0,False
2021-01-31 16:26:13,390150,2021-01-31,2021-01-31 16:41:15,2021-01-31 16:41:31,2021-01-31 16:52:16,2021-01-31 16:57:25,1453,0.9485,0.96,335.0,0.0,1,970.0,612.1999999999999,2021-01-31 16:57:25,Cancel order due to bike issue,1.9085,0,False
2021-01-31 16:26:19,390160,2021-01-31,2021-01-31 16:31:05,2021-01-31 16:31:18,2021-01-31 16:37:17,2021-01-31 16:46:58,7393,2.424,2.99,226.0,0.0,1,789.0,443.53333333333336,2021-01-31 16:46:58,Cancel order due to bike issue,5.414,0,False
2021-01-31 16:27:44,390296,2021-01-31,2021-01-31 16:42:48,2021-01-31 16:43:04,2021-01-31 16:48:21,2021-01-31 16:57:33,5494,2.9883,5.13,92.0,0.0,1,951.0,173.76666666666668,2021-01-31 16:57:33,Cancel order due to bike issue,8.1183,0,False
2021-01-31 16:28:34,390373,2021-01-31,2021-01-31 16:28:36,2021-01-31 16:28:44,2021-01-31 16:43:38,,18431,0.965,5.45,23.0,0.0,1,611.0,82.63333333333333,2021-01-31 17:39:46,Cancel order due to bike issue,6.415,1,False
2021-01-31 16:29:45,390463,2021-01-31,2021-01-31 16:29:46,2021-01-31 16:30:16,,,4398,0.3712,0.0,106.0,0.0,1,1979.0,167.41666666666666,2021-01-31 16:30:42,Cancel order due to bike issue,0.3712,0,False
2021-01-31 16:34:10,390907,2021-01-31,2021-01-31 16:49:13,2021-01-31 16:49:20,2021-01-31 16:52:24,2021-01-31 17:04:57,9703,0.7069,5.82,79.0,0.0,1,424.0,181.63333333333333,2021-01-31 17:04:57,Cancel order due to bike issue,6.5269,0,False
2021-01-31 16:35:02,390976,2021-01-31,2021-01-31 16:35:03,,,,1110,2.32,0.46,49.0,0.0,1,200.0,565.4166666666666,2021-01-31 16:35:36,Cancel order due to bike issue,2.78,0,False
2021-01-31 16:35:26,391010,2021-01-31,2021-01-31 16:50:28,2021-01-31 16:51:39,2021-01-31 17:03:33,2021-01-31 17:21:39,5612,0.7214,1.8,28.0,0.0,1,101.0,175.85000000000002,2021-01-31 17:21:39,Cancel order due to bike issue,2.5214,0,False
2021-01-31 16:38:22,391271,2021-01-31,2021-01-31 16:55:29,2021-01-31 16:55:44,2021-01-31 17:03:26,2021-01-31 17:18:15,6398,2.0656,1.34,66.0,0.0,1,721.0,187.05,2021-01-31 17:18:15,Cancel order due to bike issue,3.4056,0,False
2021-01-31 16:40:30,391469,2021-01-31,2021-01-31 16:40:31,2021-01-31 16:41:15,2021-01-31 16:57:27,,18274,2.1136,5.38,1.0,0.0,1,5.0,411.3333333333333,2021-01-31 17:06:11,Cancel order due to bike issue,7.4936,1,False
2021-01-31 16:42:48,391676,2021-01-31,2021-01-31 16:57:51,2021-01-31 16:58:18,2021-01-31 17:05:07,2021-01-31 17:18:59,3141,2.1522,4.71,72.0,0.0,1,3394.0,647.7833333333333,2021-01-31 17:18:59,Cancel order due to bike issue,6.8622,0,False
2021-01-31 16:42:55,391694,2021-01-31,2021-01-31 16:59:24,2021-01-31 16:59:39,2021-01-31 17:03:18,2021-01-31 17:13:18,5611,0.7074,2.68,34.0,0.0,1,233.0,187.5833333333333,2021-01-31 17:13:18,Cancel order due to bike issue,3.3874000000000004,0,False
2021-01-31 16:44:18,391826,2021-01-31,2021-01-31 16:59:19,2021-01-31 17:00:24,2021-01-31 17:05:16,2021-01-31 17:16:59,273,0.9752,2.87,237.0,0.0,1,302.0,186.05,2021-01-31 17:16:59,Cancel order due to bike issue,3.8452,0,False
2021-01-31 16:47:36,392152,2021-01-31,2021-01-31 17:05:03,2021-01-31 17:05:14,2021-01-31 17:13:23,2021-01-31 17:19:13,6597,2.1438,0.34,47.0,0.0,1,254.0,110.85,2021-01-31 17:19:13,Cancel order due to bike issue,2.4838,0,False
2021-01-31 16:47:58,392196,2021-01-31,2021-01-31 16:47:59,2021-01-31 16:48:13,,,5822,1.8496,3.64,95.0,0.0,1,2079.0,698.6666666666666,2021-01-31 16:51:57,Cancel order due to bike issue,5.4896,0,False
2021-01-31 16:48:55,392286,2021-01-31,2021-01-31 17:03:58,2021-01-31 17:04:11,2021-01-31 17:05:34,2021-01-31 17:14:33,2501,0.4982,3.43,203.0,0.0,1,330.0,434.01666666666665,2021-01-31 17:14:33,Cancel order due to bike issue,3.9282,0,False
2021-01-31 16:49:58,392379,2021-01-31,2021-01-31 16:52:26,2021-01-31 16:52:48,,,12497,1.5121,2.26,3.0,0.0,1,27.0,4.533333333333333,2021-01-31 18:20:20,Cancel order due to bike issue,3.7721,0,False
2021-01-31 16:50:03,392387,2021-01-31,2021-01-31 17:03:23,2021-01-31 17:03:47,2021-01-31 17:22:44,2021-01-31 17:42:39,13860,1.934,2.95,77.0,0.0,1,237.0,145.01666666666668,2021-01-31 17:42:39,Cancel order due to bike issue,4.884,0,False
2021-01-31 16:53:02,392652,2021-01-31,2021-01-31 17:07:09,2021-01-31 17:08:24,2021-01-31 17:14:47,2021-01-31 17:32:09,6440,0.11118670356,1.71,160.0,0.0,1,3539.0,192.4,2021-01-31 17:32:09,Cancel order due to bike issue,1.82118670356,0,False
2021-01-31 16:55:43,392916,2021-01-31,2021-01-31 17:16:43,2021-01-31 17:16:52,2021-01-31 17:27:25,2021-01-31 17:47:11,353,1.6731,5.08,95.0,0.0,1,7134.0,563.3833333333334,2021-01-31 17:47:11,Cancel order due to bike issue,6.7531,0,False
2021-01-31 16:59:57,393308,2021-01-31,2021-01-31 17:17:02,2021-01-31 17:18:30,2021-01-31 17:30:33,2021-01-31 17:39:06,4939,2.9194,5.1,51.0,0.0,1,322.0,207.8,2021-01-31 17:39:06,Cancel order due to bike issue,8.0194,0,False
2021-01-31 17:00:24,393344,2021-01-31,2021-01-31 17:03:15,2021-01-31 17:03:31,2021-01-31 17:12:28,2021-01-31 17:22:30,4615,2.9397,2.06,17.0,0.0,1,54.0,210.4,2021-01-31 17:22:30,Cancel order due to bike issue,4.999700000000001,0,False
2021-01-31 17:01:42,393462,2021-01-31,2021-01-31 17:16:46,2021-01-31 17:16:54,2021-01-31 17:29:59,2021-01-31 17:49:51,12507,2.8535,4.76,,0.0,1,6009.0,597.9499999999999,2021-01-31 17:49:51,Cancel order due to bike issue,7.6135,0,False
2021-01-31 17:01:49,393474,2021-01-31,2021-01-31 17:16:50,2021-01-31 17:18:00,2021-01-31 17:25:21,2021-01-31 17:36:29,10843,0.9863,1.59,44.0,0.0,1,1412.0,209.63333333333333,2021-01-31 17:36:29,Cancel order due to bike issue,2.5763,0,False
2021-01-31 17:01:50,393477,2021-01-31,2021-01-31 17:32:09,2021-01-31 17:32:34,2021-01-31 17:35:46,2021-01-31 17:44:06,10699,1.0987,2.67,135.0,0.0,1,3842.0,581.6166666666667,2021-01-31 17:44:06,Cancel order due to bike issue,3.7687,0,False
2021-01-31 17:01:58,393487,2021-01-31,2021-01-31 17:17:00,2021-01-31 17:17:47,2021-01-31 17:23:44,2021-01-31 17:34:05,4532,2.1241,4.04,165.0,0.0,1,717.0,211.96666666666667,2021-01-31 17:34:05,Cancel order due to bike issue,6.1641,0,False
2021-01-31 17:02:11,393508,2021-01-31,2021-01-31 17:08:03,2021-01-31 17:08:59,2021-01-31 17:15:07,2021-01-31 18:06:01,7444,1.4821,1.48,6.0,0.0,1,106.0,389.0,2021-01-31 18:06:01,Cancel order due to bike issue,2.9621,0,False
2021-01-31 17:02:17,393524,2021-01-31,2021-01-31 17:03:15,2021-01-31 17:03:53,2021-01-31 17:33:37,,17711,2.4332,5.01,13.0,0.0,1,386.0,8.683333333333334,2021-01-31 17:41:01,Cancel order due to bike issue,7.443199999999999,1,False
2021-01-31 17:05:45,393830,2021-01-31,2021-01-31 17:21:29,2021-01-31 17:22:18,2021-01-31 17:49:32,2021-01-31 17:59:18,18528,2.0942,2.83,25.0,0.0,1,133.0,163.93333333333334,2021-01-31 17:59:18,Cancel order due to bike issue,4.9242,0,False
2021-01-31 17:06:17,393875,2021-01-31,2021-01-31 17:20:58,2021-01-31 17:21:05,2021-01-31 17:31:50,2021-01-31 17:42:57,18380,0.9903,4.34,61.0,0.0,1,339.0,212.71666666666667,2021-01-31 17:42:57,Cancel order due to bike issue,5.330299999999999,0,False
2021-01-31 17:07:14,393972,2021-01-31,2021-01-31 17:25:14,2021-01-31 17:25:26,2021-01-31 17:32:48,2021-01-31 17:54:19,18600,0.5623,5.64,2.0,0.0,1,5.0,78.83333333333333,2021-01-31 17:54:19,Cancel order due to bike issue,6.202299999999999,0,False
2021-01-31 17:08:12,394061,2021-01-31,2021-01-31 17:27:22,2021-01-31 17:27:27,2021-01-31 17:39:50,2021-01-31 17:47:42,17619,2.5005,1.14,5.0,0.0,1,103.0,217.2,2021-01-31 17:47:42,Cancel order due to bike issue,3.6405,0,False
